"","kingdom","phylum","class","order","family","genus","species"
"765","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Leptomyrina","Leptomyrina gorgias"
"766","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Chalciope","Chalciope delta"
"767","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Anaphe","Anaphe reticulata"
"768","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Metachrostis","Metachrostis ochrographa"
"769","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Brithysana","Brithysana speyeri"
"770","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Durbana","Durbana setinata"
"771","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Stygionympha","Stygionympha vansoni"
"772","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Tarsocera",""
"773","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Asterope","Asterope boisduvali"
"774","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pseudocragia","Pseudocragia quadrinotata"
"775","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Aletis","Aletis concolor"
"776","Animalia","Arthropoda","Insecta","Lepidoptera","Uraniidae","Epiplema","Epiplema anomala"
"777","Animalia","Arthropoda","Insecta","Lepidoptera","Limacodidae","Parasa","Parasa vivida"
"778","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Cassionympha","Cassionympha camdeboo"
"779","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Charaxes",""
"780","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Charaxes","Charaxes ethalion"
"781","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Scotopteryx","Scotopteryx deversa"
"782","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Maruca","Maruca vitrata"
"783","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Charaxes","Charaxes xiphares"
"784","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Spialia","Spialia diomus"
"785","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Cupido","Cupido cissus"
"786","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Eretis","Eretis djaelaelae"
"787","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba bipartita"
"788","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Pseudonympha","Pseudonympha swanepoeli"
"789","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Kedestes","Kedestes lepenula"
"790","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Deudorix","Deudorix antalus"
"791","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Petovia","Petovia marginata"
"792","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops australis"
"793","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Borbo","Borbo lugens"
"794","Animalia","Arthropoda","Insecta","Lepidoptera","Thyrididae","Rhodoneura","Rhodoneura flavicilia"
"795","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Spindasis","Spindasis ella"
"796","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Serradinga","Serradinga bowkeri"
"797","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Euchrysops","Euchrysops subpallida"
"798","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Axiodes",""
"799","Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Heniocha","Heniocha dyops"
"800","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Cryphia","Cryphia fulvifusa"
"801","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Derrioides","Derrioides villaria"
"802","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Euproctis","Euproctis sanguigutta"
"803","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Axiodes","Axiodes intricata"
"804","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Axiodes","Axiodes rufigrisea"
"805","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Serrodes","Serrodes campana"
"806","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Sicyodes","Sicyodes costipicta"
"807","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Sicyodes","Sicyodes ocellata"
"808","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Drepanogynis","Drepanogynis tripartita"
"809","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Sicyodes","Sicyodes olivescens"
"810","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Axiodes","Axiodes trachyacta"
"811","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Idaea","Idaea purpurascens"
"812","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Pentila","Pentila tropicalis"
"813","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Gomalia","Gomalia elma"
"814","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Durbaniopsis","Durbaniopsis saga"
"815","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Hemiolaus","Hemiolaus caeculus"
"816","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Hippotion","Hippotion roseipennis"
"817","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Theretra","Theretra monteironis"
"818","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Acraea","Acraea neobule"
"819","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Ophiusa","Ophiusa mejanesi"
"820","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Hypotia","Hypotia dinteri"
"821","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Sicyodes",""
"822","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Metasia","Metasia eremialis"
"823","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hypanua","Hypanua xylina"
"824","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Sicyodes","Sicyodes biviaria"
"825","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Lithacodia","Lithacodia caffristis"
"826","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","Pyrausta procillusalis"
"827","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Deltote","Deltote bryophilina"
"828","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pseudocatharylla","Pseudocatharylla xymena"
"829","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Mimudea","Mimudea prolausalis"
"830","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Prionofrontia","Prionofrontia strigata"
"831","Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Heniocha","Heniocha bioculata"
"832","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Platylesches","Platylesches neba"
"833","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Amauris","Amauris echeria"
"834","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pericyma","Pericyma mendax"
"835","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Brephos","Brephos festiva"
"836","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Cleora","Cleora tulbaghata"
"837","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba apicalis"
"838","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Gracilodes","Gracilodes caffra"
"839","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Platysphinx","Platysphinx piabilis"
"840","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba hemipolia"
"841","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Pseudozarba","Pseudozarba bipartita"
"842","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Caffrocrambus","Caffrocrambus dichotomellus"
"843","Animalia","Arthropoda","Insecta","Lepidoptera","Hepialidae","Metahepialus","Metahepialus angustiptera"
"844","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Heliothis","Heliothis scutuligera"
"845","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Parnara","Parnara naso"
"846","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Hypolycaena","Hypolycaena buxtoni"
"847","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eulocastra","Eulocastra hypotaenia"
"848","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba plagifera"
"849","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Antheua","Antheua simplex"
"850","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Haplopacha","Haplopacha cinerea"
"851","Animalia","Arthropoda","Insecta","Lepidoptera","Metarbelidae","Salagena","Salagena narses"
"852","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hydrillodes","Hydrillodes uliginosalis"
"853","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Hypargyria","Hypargyria metalliferella"
"854","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Axiodes","Axiodes agrypna"
"855","Animalia","Arthropoda","Insecta","Lepidoptera","Limacodidae","Neomocena","Neomocena convergens"
"856","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Zophopetes","Zophopetes dysmephila"
"857","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Lomographa","Lomographa aridata"
"858","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Maliattha","Maliattha bethunebakeri"
"859","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Tegostoma","Tegostoma bipartalis"
"860","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Ozola","Ozola pulverulenta"
"861","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lachnocnema","Lachnocnema durbani"
"862","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Victoria","Victoria triplaga"
"863","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Eicochrysops","Eicochrysops hippocrates"
"864","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Earias","Earias cupreoviridis"
"865","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Anadiasa","Anadiasa punctifascia"
"866","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eustrotia","Eustrotia schencki"
"867","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eustrotia","Eustrotia decissima"
"868","Animalia","Arthropoda","Insecta","Lepidoptera","Euteliidae","Eutelia","Eutelia adulatrix"
"869","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Achyra","Achyra coelatalis"
"870","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Culladia","Culladia serranella"
"871","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Eurytela","Eurytela dryope"
"872","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acontia","Acontia zelleri"
"873","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acontia","Acontia umbrigera"
"874","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Leipoxais","Leipoxais peraffinis"
"875","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Disticta","Disticta atava"
"876","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Egybolis","Egybolis vaillantina"
"877","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Caradrina","Caradrina atriluna"
"878","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euterpiodes","Euterpiodes pienaari"
"879","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Adisura","Adisura aerugo"
"880","Animalia","Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Pachypasa","Pachypasa truncata"
"881","Animalia","Arthropoda","Insecta","Lepidoptera","Metarbelidae","Metarbela","Metarbela naumanni"
"882","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Apisa","Apisa canescens"
"883","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Arsina","Arsina vausema"
"884","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Honeyania","Honeyania ragusana"
"885","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Rufoclanis","Rufoclanis numosae"
"886","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Comostolopsis","Comostolopsis germana"
"887","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Leptomyrina","Leptomyrina hirundo"
"888","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Axiocerses","Axiocerses harpax"
"889","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Pseudomaenas","Pseudomaenas krooni"
"890","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba accincta"
"891","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Cyclophora","Cyclophora unocula"
"892","Animalia","Arthropoda","Insecta","Lepidoptera","Eupterotidae","Jana","Jana tantalus"
"893","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eois","Eois grataria"
"894","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba hemiochra"
"895","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Attatha","Attatha superba"
"896","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Ophiusa","Ophiusa selenaris"
"897","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Antheua","Rigema ornata"
"898","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Stugeta","Stugeta bowkeri"
"899","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Pseudomaenas","Pseudomaenas honiballi"
"900","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Cacyreus","Cacyreus dicksoni"
"901","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acontia","Acontia santalucia"
"902","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Triphassa","Triphassa stalachtis"
"903","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba consanguis"
"904","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Nolidia","Nolidia unipuncta"
"905","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ozarba","Ozarba madanda"
"906","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia laticallis"
"907","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Tytroca","Tytroca leucoptera"
"908","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ectochela","Ectochela nigrilineata"
"909","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Exophyla","Exophyla multistriata"
"910","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Heraclia","Heraclia superba"
"911","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Procrateria","Procrateria basifascia"
"912","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Cropera","Cropera testacea"
"913","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Haemaphlebia","Haemaphlebia phaeomicta"
"914","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Polydesma","Polydesma umbricola"
"915","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Mythimna","Mythimna languida"
"916","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Idaea","Idaea sublimbaria"
"917","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Zamarada","Zamarada plana"
"918","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Agyllia",""
"919","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Galtara","Galtara nepheloptera"
"920","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Heterostegane","Heterostegane rectistriga"
"921","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Xylopteryx","Xylopteryx prasinaria"
"922","Animalia","Arthropoda","Insecta","Lepidoptera","Euteliidae","Lophoptera","Lophoptera litigiosa"
"923","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Digama","Digama strabonis"
"924","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Belenois","Belenois thysa"
"925","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Lacipa","Lacipa gracilis"
"926","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Acontiola","Acontiola varia"
"927","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Rhenea","Rhenea michii"
"928","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Stygionympha","Stygionympha irrorata"
"929","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Zizina","Zizina antanossa"
"930","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Chiasmia","Chiasmia multistrigata"
"931","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Eublemma","Eublemma postrufa"
"932","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Lepidochrysops","Lepidochrysops variabilis"
"933","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Westermannia","Westermannia convergens"
"934","Animalia","Arthropoda","Insecta","Lepidoptera","Limacodidae","Halseyia","Halseyia bisecta"
"935","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Ericeia","Ericeia inangulata"
"936","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Oligographa","Oligographa juniperi"
"937","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Omizodes","Omizodes rubrifasciata"
"938","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Phytometra","Phytometra fragilis"
"939","Animalia","Arthropoda","Insecta","Lepidoptera","Limacodidae","Chrysopoloma","Chrysopoloma isabellina"
"940","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Digama","Sommeria culta"
"941","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Phytometra","Phytometra subflavalis"
"942","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Mocis","Mocis conveniens"
"943","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Ghesquierellana","Ghesquierellana hirtusalis"
"944","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Xanthomera","Xanthomera leucoglene"
"945","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Homoeomeria","Homoeomeria flavicapilla"
"946","Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Praedora","Praedora plagiata"
"947","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Achaea","Achaea praestans"
"948","Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Antheua","Antheua tricolor"
"949","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Psara","Psara atritermina"
"950","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Phthorimaea","Phthorimaea absoluta"
"951","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pusiola","Pusiola interstiteola"
